-0.036878410726785660,-0.062044214457273483,0.018730616196990013,-0.049731850624084473
0.040254469960927963,0.048298131674528122,-0.131399378180503845,-0.056079518049955368
-0.006032306700944901,0.043093714863061905,-0.016656650230288506,0.006678371690213680
-0.028552256524562836,0.031590778380632401,-0.089686095714569092,0.046521291136741638
-0.024369234219193459,0.000857099599670619,0.007032140158116817,0.025230757892131805
-0.022562852129340172,-0.024597419425845146,-0.088275440037250519,0.058306410908699036
-0.030871571972966194,-0.026478156447410583,-0.021109316498041153,0.027680331841111183
0.015349644236266613,0.006148608401417732,0.017422264441847801,0.025739306584000587
-0.006140569224953651,-0.054887373000383377,-0.048144351691007614,0.015462007373571396
-0.029755322262644768,0.036493036895990372,0.052334155887365341,0.045189559459686279
0.014752446673810482,0.023520283401012421,-0.047990746796131134,-0.063026376068592072
0.048624720424413681,0.030360650271177292,-0.023779865354299545,0.050374116748571396
-0.111121036112308502,-0.046172674745321274,-0.001494931522756815,-0.029415575787425041
-0.046227332204580307,0.035288535058498383,0.088728263974189758,-0.003075760323554277
-0.050335478037595749,-0.024607546627521515,-0.024601407349109650,-0.056999757885932922
0.029565826058387756,0.008200155571103096,0.035703845322132111,0.012093365192413330
-0.083989791572093964,0.006487041246145964,-0.031311828643083572,-0.081640928983688354
0.059925671666860580,0.024169145151972771,0.078932039439678192,-0.060524292290210724
